country,country_code,year,budget_deficit_surplus,capital_expenditure,consumer_price_index_cpi,expenditure,exports,gdp_growth_rate,imports,inflation_rate,interest_rate,nominal_gdp,population,real_gdp,revenue,tax_revenue,deficit_to_gdp,revenue_to_gdp,expenditure_to_gdp,trade_balance,trade_balance_to_gdp,tax_revenue_share,deficit_to_gdp_change_1y,deficit_to_gdp_change_3y,deficit_to_gdp_rolling_avg,deficit_to_gdp_volatility,gdp_growth_rate_change_1y,gdp_growth_rate_change_3y,gdp_growth_rate_rolling_avg,gdp_growth_rate_volatility,inflation_rate_change_1y,inflation_rate_change_3y,inflation_rate_rolling_avg,inflation_rate_volatility,revenue_to_gdp_change_1y,revenue_to_gdp_change_3y,revenue_to_gdp_rolling_avg,revenue_to_gdp_volatility,trade_balance_to_gdp_change_1y,trade_balance_to_gdp_change_3y,trade_balance_to_gdp_rolling_avg,trade_balance_to_gdp_volatility,consecutive_deficit_years,crisis_debt_threshold,crisis_high_deficit,crisis_composite
Algeria,DZA,1991.0,-354.7,1059.7,101.74,2709.55,12.4,5.4,-7.77,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,20.17,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1992.0,-354.7,1059.7,101.74,2709.55,11.5,5.4,-8.3,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,19.8,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1993.0,-354.7,1059.7,101.74,2709.55,10.4,5.4,-7.99,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,18.39,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1994.0,-354.7,1059.7,101.74,2709.55,8.9,5.4,-9.15,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,18.05,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1995.0,-354.7,1059.7,101.74,2709.55,10.3,5.4,-10.1,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,20.4,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1996.0,-354.7,1059.7,101.74,2709.55,13.2,5.4,-9.09,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,22.29,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1997.0,-354.7,1059.7,101.74,2709.55,13.8,5.4,-8.13,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,21.93,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1998.0,-354.7,1059.7,101.74,2709.55,10.1,5.4,-8.63,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,18.73,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,1999.0,-354.7,1059.7,101.74,2709.55,12.3,5.4,-8.96,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,21.26,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,2000.0,-354.7,1059.7,101.74,2709.55,21.7,5.4,-9.35,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,31.049999999999997,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,2001.0,-354.7,1059.7,101.74,2709.55,19.1,5.4,-9.48,4.9,10.0,4587607.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,28.580000000000002,0.0006229827445986547,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006229827445986547,2.497522227928108e-06,0,0,0,0
Algeria,DZA,2002.0,-354.7,1059.7,101.74,2709.55,18.7,5.4,-12.01,4.9,10.0,4901720.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,30.71,0.0006265147744057188,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.4,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.5320298070641446e-06,0.0001341863940025528,0.0006247487595021867,2.497522227928108e-06,0,0,0,0
Algeria,DZA,2003.0,-354.7,1059.7,101.48,2709.55,24.5,6.5,-13.32,4.9,10.0,5687158.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,37.82,0.0006650070210815314,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.0999999999999996,0.0,5.95,0.7778174593052021,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.8492246675812586e-05,0.0001341863940025528,0.000638168180028635,2.3310112621703005e-05,0,0,0,0
Algeria,DZA,2004.0,-354.7,1059.7,108.96,2709.55,32.2,4.5,-17.95,4.9,10.0,6623355.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,50.150000000000006,0.0007571691386012075,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-2.0,0.0,5.466666666666666,1.0016652800877812,-1.3200000000000003,-2.4400000000000004,4.9,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,9.216211751967608e-05,0.0001341863940025528,0.000682896978029486,6.71392481379677e-05,0,0,0,0
Algeria,DZA,2005.0,-354.7,1059.7,111.8,2709.55,46.3,5.4,-19.85,3.58,10.0,7843981.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,66.15,0.0008433217775514756,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,0.9000000000000004,0.0,5.466666666666666,1.0016652800877812,-1.3200000000000003,-2.4400000000000004,4.24,0.933380951166243,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,8.615263895026817e-05,0.00021680700314575683,0.0007551659790780716,8.917425401869221e-05,0,0,0,0
Algeria,DZA,2006.0,-354.7,1059.7,112.5,2709.55,54.7,2.9,-20.68,1.22,10.0,8941655.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,75.38,0.0008430206712292075,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-2.5000000000000004,-3.6,4.266666666666667,1.266227994214839,-2.3600000000000003,-2.4400000000000004,3.233333333333334,1.8643318731742302,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-3.011063222681243e-07,0.00017801365014767612,0.0008145038624606302,4.965355562577108e-05,0,0,0,0
Algeria,DZA,2007.0,-354.7,1059.7,115.17,2709.55,60.6,3.1,-26.35,2.46,10.0,9872971.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,86.95,0.0008806872824806231,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,0.20000000000000018,-1.4,3.8000000000000003,1.3892443989449808,1.24,-2.4400000000000004,2.42,1.1805083650698966,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,3.766661125141559e-05,0.00012351814387941563,0.000855676577087102,2.1660429461704486e-05,0,0,0,0
Algeria,DZA,2008.0,-354.7,1059.7,120.39,2709.55,78.6,2.5,-37.99,3.86,10.0,11649694.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,116.59,0.001000798819265124,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-0.6000000000000001,-2.9000000000000004,2.8333333333333335,0.30550504633039016,1.4,0.2799999999999998,2.513333333333333,1.3208078336129496,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,0.00012011153678450097,0.00015747704171364843,0.0009081689243249849,8.24009494985177e-05,0,0,0,0
Algeria,DZA,2009.0,-354.7,1059.7,126.98,2709.55,45.2,1.2,-37.4,4.94,10.0,10920163.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,82.6,0.0007563989658396124,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-1.3,-1.7,2.2666666666666666,0.9712534856222313,1.0800000000000005,3.7200000000000006,3.753333333333334,1.2434360994169884,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-0.00024439985342551165,-8.662170538959509e-05,0.0008792950225284532,0.00012220587497920767,0,0,0,0
Algeria,DZA,2010.0,-354.7,1059.7,133.52,2709.55,57.1,4.8,-38.89,5.71,10.0,13224716.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,95.99000000000001,0.0007258378932296165,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,3.5999999999999996,1.6999999999999997,2.8333333333333335,1.8230011885167092,0.7699999999999996,3.25,4.836666666666667,0.9293187468965284,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-3.0561072609995945e-05,-0.00015484938925100662,0.0008276785594447844,0.0001507032284324554,0,0,0,0
Algeria,DZA,2011.0,-354.7,1059.7,138.29,2709.55,72.9,3.0,-46.93,3.78,10.0,15924670.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,119.83000000000001,0.0007524802711767341,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-1.7999999999999998,0.5,3.0,1.8000000000000003,-1.9300000000000002,-0.08000000000000007,4.81,0.9715451610707557,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,2.664237794711762e-05,-0.00024831854808838997,0.0007449057100819877,1.662904902878952e-05,0,0,0,0
Algeria,DZA,2012.0,-354.7,1059.7,148.71,2709.55,71.7,2.4,-51.57,4.86,10.0,17611810.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,123.27000000000001,0.0006999280596372548,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-0.6000000000000001,1.2,3.4,1.2489995996796803,1.0800000000000005,-0.08000000000000007,4.783333333333334,0.9672814137226735,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-5.2552211539479273e-05,-5.64709062023576e-05,0.0007260820746812017,2.6276956689436147e-05,0,0,0,0
Algeria,DZA,2013.0,-354.7,1059.7,160.33,2709.55,64.9,2.6,-54.99,8.91,10.0,18231035.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,119.89000000000001,0.0006576148858251878,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,0.20000000000000018,-2.1999999999999997,2.6666666666666665,0.30550504633039116,4.05,3.2,5.8500000000000005,2.704496256237009,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-4.231317381206705e-05,-6.82230074044287e-05,0.0007033410722130589,4.7524697006990706e-05,0,0,0,0
Algeria,DZA,2014.0,-354.7,1059.7,161.4,2709.55,60.1,4.1,-59.67,2.67,10.0,19253765.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,119.77000000000001,0.0006220601529103529,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,1.4999999999999996,1.0999999999999996,3.033333333333333,0.9291573243177577,-6.24,-1.1099999999999999,5.48,3.1658648107586655,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-3.5554732914834866e-05,-0.0001304201182663812,0.0006598676994575985,3.89828052024751e-05,0,0,0,0
Algeria,DZA,2015.0,-354.7,1059.7,168.91,2709.55,34.6,3.2,-52.65,3.25,10.0,18879025.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,87.25,0.00046215310377522147,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-0.8999999999999995,0.8000000000000003,3.2999999999999994,0.754983443527076,0.5800000000000001,-1.6100000000000003,4.943333333333334,3.4474531662276915,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-0.00015990704913513144,-0.00023777495586203335,0.0005806093808369208,0.00010411508987485809,0,0,0,0
Algeria,DZA,2016.0,-354.7,1059.7,177.42,2709.55,29.3,3.9,-49.44,4.82,10.0,19783349.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,78.74,0.0003980114792495446,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,0.6999999999999997,1.2999999999999998,3.733333333333333,0.4725815626252635,1.5700000000000003,-4.09,3.5800000000000005,1.11233987611701,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-6.414162452567687e-05,-0.0002596034065756432,0.000494074911978373,0.00011538502251813632,0,0,0,0
Algeria,DZA,2017.0,-354.7,1059.7,191.74,2709.55,34.6,1.5,-48.98,6.65,10.0,21071656.0,18970215.0,26475.495,2807.5,1928.5,-1.875654298010934,13.404566120277284,19.633405950850985,83.58,0.0003966465663638397,81.98930057459877,-0.09696351917491264,-0.49613430883675647,-1.875654298010934,0.7816908337793916,-2.4,-2.5999999999999996,2.8666666666666667,1.2342339054382414,1.83,3.9800000000000004,4.906666666666667,1.7016560561210172,0.0008014292863069592,0.15682813104319493,13.671874037715927,0.8721418240815688,-1.364912885704918e-06,-0.00022541358654651323,0.0004189370497962019,3.74324222824866e-05,0,0,0,0
